===== 1. Tables =====

TABLE_NAME                    |  NUM_ROWS|LAST_ANAL
EQUIPMENT_MODE                |SYS_C0036552                  |UNIQUE   |              1|
EQU_MODE

EQUIPMENT_TYPE                |PK_EQUIPMENT_TYPE             |UNIQUE   |              1|
EQUIPMENT_TYPE_CODE

EQUIPMENT_TYPE_CUSTOMER       |PK_EQUIPMENT_TYPE_CUSTOMER    |UNIQUE   |              1|
CUSTOMER_ID

EQUIPMENT_TYPE_CUSTOMER       |PK_EQUIPMENT_TYPE_CUSTOMER    |UNIQUE   |              2|
EQUIPMENT_TYPE_CODE

ERROR_EVT                     |PK_ERROR_EVT_ERROR_EVT_ID     |UNIQUE   |              1|
ERROR_EVT_ID

ERROR_TYPE                    |PK_ERROR_TYPE                 |UNIQUE   |              1|
ERROR_TYPE_ID

EVT_CARRIER_CONFIGURATION     |SYS_C0036555                  |UNIQUE   |              1|
NAME

EVT_MONITOR_NODE              |SYS_C0036556                  |UNIQUE   |              1|
NODE_NAME

EVT_OPERATORS                 |SYS_C0036557                  |UNIQUE   |              1|
OPER_ID

EVT_PROFILE                   |SYS_C0036558                  |UNIQUE   |              1|
PROFILE_ID

EVT_PROFILE                   |SYS_C0036559                  |UNIQUE   |              1|
PROFILE_NAME

EVT_PROFILE_EVENTS            |SYS_C0036560                  |UNIQUE   |              1|
PROFILE_ID

EVT_PROFILE_EVENTS            |SYS_C0036560                  |UNIQUE   |              2|
EVENT_ID

EVT_REGISTRY                  |EVT_REGISTRY_CONSTRAINT       |UNIQUE   |              1|
APPID

EVT_REGISTRY                  |EVT_REGISTRY_CONSTRAINT       |UNIQUE   |              2|
EVENT_NAME

EVT_REGISTRY                  |EVT_REGISTRY_CONSTRAINT       |UNIQUE   |              3|
SYSTEM_NAME

FENDER                        |XPKFENDER                     |UNIQUE   |              1|
ORDER_ITEM_NUM

FENDER                        |XPKFENDER                     |UNIQUE   |              2|
ORDER_ABC_NUM

FIRST_JOB_COIL_WT_0ED_OUT     |XPK_FIRST_JOB_COIL_WT_0ED_OUT |UNIQUE   |              1|
COIL_ABC_NUM

FIRST_JOB_COIL_WT_0ED_OUT     |XPK_FIRST_JOB_COIL_WT_0ED_OUT |UNIQUE   |              2|
AB_JOB_NUM

FIRST_JOB_COIL_WT_0ED_OUT     |XPK_FIRST_JOB_COIL_WT_0ED_OUT |UNIQUE   |              3|
SEQ_NUM

FIRST_JOB_COIL_WT_0ED_OUT     |XPK_FIRST_JOB_COIL_WT_0ED_OUT |UNIQUE   |              4|
CURR_DATE_TIME

FLAW_CODES                    |XPK_FLAW_CODES                |UNIQUE   |              1|
FLAW_CODE

GM_DESTINATION_CUSTOMERS      |XPK_GM_DESTINATION_CUSTOMERS  |UNIQUE   |              1|
CUSTOMER_ID

GM_DESTINATION_CUSTOMERS      |XPK_GM_DESTINATION_CUSTOMERS  |UNIQUE   |              2|
DES_SH_CUST_ID

GROUPDEPARTMENT               |SYS_C0036563                  |UNIQUE   |              1|
GROUPDEPARTMENT_ID

HANDLING_CODES                |XPK_HANDLING_CODES            |UNIQUE   |              1|
HANDLING_CODE

IMPORTED_FILE_863             |IMPORTED_FILE_863_PK          |UNIQUE   |              1|
FILE_ID

INBOUND_841                   |SYS_C0036565                  |UNIQUE   |              1|
EDI_FILE_ID

INBOUND_841                   |SYS_C0036565                  |UNIQUE   |              2|
PO

INBOUND_863                   |SYS_C0036566                  |UNIQUE   |              1|
EDI_FILE_ID

INBOUND_863                   |SYS_C0036566                  |UNIQUE   |              2|
COIL_NUM

INBOUND_COIL                  |PK_INBOUND_COIL_NEW           |UNIQUE   |              1|
EDI_FILE_ID

INBOUND_COIL                  |PK_INBOUND_COIL_NEW           |UNIQUE   |              2|
BOL

INBOUND_COIL                  |PK_INBOUND_COIL_NEW           |UNIQUE   |              3|
ITEM_NUM

INBOUND_COIL_STATUS           |PK_INBOUND_COIL_STATUS_NEW    |UNIQUE   |              1|
EDI_FILE_ID

INBOUND_COIL_STATUS           |PK_INBOUND_COIL_STATUS_NEW    |UNIQUE   |              2|
BOL

INBOUND_COIL_STATUS           |PK_INBOUND_COIL_STATUS_NEW    |UNIQUE   |              3|
ITEM_NUM

INBOUND_SHIPMENT              |XPKINBOUND_SHIPMENT           |UNIQUE   |              1|
EDI_FILE_ID

INBOUND_SHIPMENT              |XPKINBOUND_SHIPMENT           |UNIQUE   |              2|
BOL

INBOUND_SHIPMENT_CUSTOMER     |SYS_C0036570                  |UNIQUE   |              1|
CUSTOMER_ID

INBOUND_SHIPMENT_CUSTOMER     |SYS_C0036570                  |UNIQUE   |              2|
SHIP_FROM

INBOUND_SHIPMENT_STATUS       |PK_INBOUND_SHIPMENT_STATUS    |UNIQUE   |              1|
EDI_FILE_ID

INBOUND_SHIPMENT_STATUS       |PK_INBOUND_SHIPMENT_STATUS    |UNIQUE   |              2|
BOL

INBOUND_TRANSACTION           |XPKINBOUND_TRANSACTION        |UNIQUE   |              1|
EDI_FILE_ID

INVOICE                       |SYS_C0036573                  |UNIQUE   |              1|
AB_JOB_NUM

INVOICE                       |SYS_C0036573                  |UNIQUE   |              2|
INVOICE_NUM

ITEMDEVICE                    |SYS_C0036574                  |UNIQUE   |              1|
ITEMDEVICE_ID

JOB_EFOLDER_NOTES             |SYS_C0036575                  |UNIQUE   |              1|
AB_JOB_NUM

JOB_EFOLDER_NOTES             |SYS_C0036575                  |UNIQUE   |              2|
USER_ID

JOB_EFOLDER_NOTES             |SYS_C0036575                  |UNIQUE   |              3|
TIMESTAMP

LEFT_TRAPEZOID                |XPKLEFT_HAND_TRAPEZOID        |UNIQUE   |              1|
ORDER_ITEM_NUM

LEFT_TRAPEZOID                |XPKLEFT_HAND_TRAPEZOID        |UNIQUE   |              2|
ORDER_ABC_NUM

LIFTGATE_SHAPE                |PK_LIFTGATE_SHAPE             |UNIQUE   |              1|
ORDER_ITEM_NUM

LIFTGATE_SHAPE                |PK_LIFTGATE_SHAPE             |UNIQUE   |              2|
ORDER_ABC_NUM

LINE                          |SYS_C0036578                  |UNIQUE   |              1|
LINE_NUM

LINE_CODES                    |XPK_LINE_CODES                |UNIQUE   |              1|
LINE_ID

LINE_CURRENT_STATUS           |SYS_C0036579                  |UNIQUE   |              1|
LINE_NUM

LINE_DEFAULT_SCHEDULE         |SYS_C0036580                  |UNIQUE   |              1|
LINE_NUM

LINE_DEFAULT_SCHEDULE         |SYS_C0036580                  |UNIQUE   |              2|
SCHEDULE_TYPE

LINE_DIE_4SHEET_TYPE          |XPK_LINE_DIE_4SHEET_TYPE      |UNIQUE   |              1|
SHEET_TYPE

LINE_DIE_4SHEET_TYPE          |XPK_LINE_DIE_4SHEET_TYPE      |UNIQUE   |              2|
LINE_NUM

LINE_DIE_4SHEET_TYPE          |XPK_LINE_DIE_4SHEET_TYPE      |UNIQUE   |              3|
DIE_ID

LINE_EMPLOYEES                |SYS_C0036811                  |UNIQUE   |              1|
EMPLOYEE_ID

LINE_OPERATOR                 |PK_LINE_OPERATOR_OPERATOR_ID  |UNIQUE   |              1|
OPERATOR_ID

LINE_OPERATOR_GROUP           |PK_LINE_OPERATOR_GROUP_ID     |UNIQUE   |              1|
GROUP_ID

LINE_PRIORITY                 |LINE_PRIORITY_PK              |UNIQUE   |              1|
LINE_NUM

LINE_PRIORITY                 |LINE_PRIORITY_PK              |UNIQUE   |              2|
AB_JOB_NUM

LINE_PRIORITY_COPY            |LINE_PRIORITY_X               |UNIQUE   |              1|
LINE_NUM

LINE_PRIORITY_COPY            |LINE_PRIORITY_X               |UNIQUE   |              2|
PRIORITY_NUM

LINE_PROFILE                  |LINE_PROFILE_X                |UNIQUE   |              1|
LINE_NUM

LINE_PROFILE                  |LINE_PROFILE_X                |UNIQUE   |              2|
BUTTON_ID

LINE_SCHEDULE                 |SYS_C0036585                  |UNIQUE   |              1|
LINE_NUM

LINE_SCHEDULE                 |SYS_C0036585                  |UNIQUE   |              2|
SCHEDULE_TYPE

LINE_SCHEDULE_PROFILE         |PK_LINE_SCHEDULE_PROFILE      |UNIQUE   |              1|
LINE_ID

LINE_SCHEDULE_PROFILE         |PK_LINE_SCHEDULE_PROFILE      |UNIQUE   |              2|
PROFILE_NUM

LINE_SHIFT_EMPLOYEE           |SYS_C0036587                  |UNIQUE   |              1|
LINE_NUM

LINE_SHIFT_EMPLOYEE           |SYS_C0036587                  |UNIQUE   |              2|
SCHEDULE_TYPE

LINE_SHIFT_EMPLOYEE           |SYS_C0036587                  |UNIQUE   |              3|
EMPLOYEE_ID

LINE_SPM_STATUS               |PK_LINE_STATUS                |UNIQUE   |              1|
LINE_NUM

LINE_SPM_STATUS               |PK_LINE_STATUS                |UNIQUE   |              2|
DATETIME

LUBE_WEIGHT                   |SYS_C0036589                  |UNIQUE   |              1|
COIL_ABC_NUM

LUBE_WEIGHT                   |SYS_C0036589                  |UNIQUE   |              2|
LUBE_WEIGHT_ITEM_NUM

MAINT_ACTION                  |SYS_C0036590                  |UNIQUE   |              1|
MAINT_ACTION

MAINT_FREQUENCY               |SYS_C0036591                  |UNIQUE   |              1|
MAINT_FREQ

MAINT_LOG                     |SYS_C0036592                  |UNIQUE   |              1|
MAINT_LOG_ID

MAINT_LOG_PART_USED           |SYS_C0036593                  |UNIQUE   |              1|
MAINT_LOG_ID

MAINT_LOG_PART_USED           |SYS_C0036593                  |UNIQUE   |              2|
PARTS_ID

MAINT_LOG_STAFF_USED          |SYS_C0036594                  |UNIQUE   |              1|
MAINT_LOG_ID

MAINT_LOG_STAFF_USED          |SYS_C0036594                  |UNIQUE   |              2|
EMPLOYEE_ID

MAINT_LOG_STATUS              |SYS_C0036595                  |UNIQUE   |              1|
MAINT_LOG_STATUS

MAINT_PROBLEMS                |SYS_C0036596                  |UNIQUE   |              1|
MAINT_PROBLEMS

MAINT_PROBSWITH               |SYS_C0036597                  |UNIQUE   |              1|
MAINT_PROBSWITH

METAL_DENSITY                 |SYS_C0036598                  |UNIQUE   |              1|
METAL_ALLOY

MICROSOFTDTPROPERTIES         |MICROSOFT_PK_DTPROPERTIES     |UNIQUE   |              1|
ID

MICROSOFTDTPROPERTIES         |MICROSOFT_PK_DTPROPERTIES     |UNIQUE   |              2|
PROPERTY

MILL_ID_CODES                 |XPK_MILL_ID_CODES             |UNIQUE   |              1|
MILL_ID

ONHOLD_REASON                 |PFK_ONHOLD_REASON             |UNIQUE   |              1|
ONHOLD_REASON_CODE

OPERATOR_COMPETENCY_DISCIPLINE|PK_OPERATOR_COMPETENCE_DISCIP |UNIQUE   |              1|
COMPETENCY_DISCIPLINE_ID

OPERATOR_RATE_TYPE            |PK_RATE_TYPE_ID_ID            |UNIQUE   |              1|
RATE_TYPE_ID

OPERATOR_SKILL_LEVEL          |PK_OPERATOR_SKILL_LEVEL       |UNIQUE   |              1|
OPERATOR_ID

OPERATOR_SKILL_LEVEL          |PK_OPERATOR_SKILL_LEVEL       |UNIQUE   |              2|
COMPETENCY_DISCIPLINE_ID

ORDER_COIL                    |XPKORDER_COIL                 |UNIQUE   |              1|
ORDER_ABC_NUM

ORDER_COIL                    |XPKORDER_COIL                 |UNIQUE   |              2|
COIL_ABC_NUM

ORDER_ITEM                    |XPKORDER_ITEM                 |UNIQUE   |              1|
ORDER_ITEM_NUM

ORDER_ITEM                    |XPKORDER_ITEM                 |UNIQUE   |              2|
ORDER_ABC_NUM

OUTBOUND_EDI_TRANSACTION      |PK_OUTBOUND_EDI_TRANSACTION   |UNIQUE   |              1|
EDI_FILE_ID

PACKAGING                     |SYS_C0036606                  |UNIQUE   |              1|
PACKAGING_CODE

PARALLELOGRAM                 |XPKPARALLELOGRAM              |UNIQUE   |              1|
ORDER_ITEM_NUM

PARALLELOGRAM                 |XPKPARALLELOGRAM              |UNIQUE   |              2|
ORDER_ABC_NUM

PARTS                         |SYS_C0036608                  |UNIQUE   |              1|
PARTS_ID

PARTS_CATEGORIES              |SYS_C0036609                  |UNIQUE   |              1|
PARTS_CATEGORIES_ID

PARTS_NAMING_CONVENTION       |SYS_C0036610                  |UNIQUE   |              1|
PARTS_NAMING_ID

PARTS_STATUS                  |SYS_C0036611                  |UNIQUE   |              1|
PARTS_STATUS

PARTS_SUPPLIERS               |SYS_C0036612                  |UNIQUE   |              1|
SUPPLIER_ID

PARTS_SUPPLIERS               |SYS_C0036612                  |UNIQUE   |              2|
PARTS_ID

PARTS_SUPPLIERS               |SYS_C0036612                  |UNIQUE   |              3|
SUPPLIER_PARTS_STATUS

PARTS_SUPPLIERS               |SYS_C0036612                  |UNIQUE   |              4|
STATUS_CHANGE_DATE

PARTS_UNIT                    |SYS_C0036613                  |UNIQUE   |              1|
UNITS

PART_NUM                      |SYS_C0036614                  |UNIQUE   |              1|
PART_NUM_ID

PART_NUM_CHEVRON              |SYS_C0036615                  |UNIQUE   |              1|
PART_NUM_ID

PART_NUM_CIRCLE               |SYS_C0036616                  |UNIQUE   |              1|
PART_NUM_ID

PART_NUM_FENDER               |SYS_C0036617                  |UNIQUE   |              1|
PART_NUM_ID

PART_NUM_LEFT_TRAPEZOID       |SYS_C0036618                  |UNIQUE   |              1|
PART_NUM_ID

PART_NUM_LIFTGATE             |SYS_C0036619                  |UNIQUE   |              1|
PART_NUM_ID

PART_NUM_PARALLELOGRAM        |SYS_C0036620                  |UNIQUE   |              1|
PART_NUM_ID

PART_NUM_RECTANGLE            |SYS_C0036621                  |UNIQUE   |              1|
PART_NUM_ID

PART_NUM_REINFORCEMENT        |SYS_C0036622                  |UNIQUE   |              1|
PART_NUM_ID

PART_NUM_RIGHT_TRAPEZOID      |SYS_C0036623                  |UNIQUE   |              1|
PART_NUM_ID

PART_NUM_TRAPEZOID            |SYS_C0036624                  |UNIQUE   |              1|
PART_NUM_ID

PART_NUM_X1_SHAPE             |SYS_C0036625                  |UNIQUE   |              1|
PART_NUM_ID

PBCATCOL                      |PBCATC_X                      |UNIQUE   |              1|
PBC_TNAM

PBCATCOL                      |PBCATC_X                      |UNIQUE   |              2|
PBC_OWNR

PBCATCOL                      |PBCATC_X                      |UNIQUE   |              3|
PBC_CNAM

PBCATEDT                      |PBCATE_X                      |UNIQUE   |              1|
PBE_NAME

PBCATEDT                      |PBCATE_X                      |UNIQUE   |              2|
PBE_SEQN

PBCATFMT                      |PBCATF_X                      |UNIQUE   |              1|
PBF_NAME

PBCATTBL                      |PBCATT_X                      |UNIQUE   |              1|
PBT_TNAM

PBCATTBL                      |PBCATT_X                      |UNIQUE   |              2|
PBT_OWNR

PBCATVLD                      |PBCATV_X                      |UNIQUE   |              1|
PBV_NAME

PM                            |SYS_C0036626                  |UNIQUE   |              1|
PM_ID

PMACTIONPHRASES               |SYS_C0036627                  |UNIQUE   |              1|
PMACTIONPHRASES

PMCOMPLETIONDETAILS           |SYS_C0036628                  |UNIQUE   |              1|
PMCOMPLETION_ID

PMCOMPLETIONS                 |SYS_C0036629                  |UNIQUE   |              1|
PMCOMPLETION_ID

PMCOMPLETIONS_STAFF_USED      |SYS_C0036630                  |UNIQUE   |              1|
PMCOMPLETION_ID

PMCOMPLETIONS_STAFF_USED      |SYS_C0036630                  |UNIQUE   |              2|
EMPLOYEE_ID

PMCOMPLETION_PARTS_USED       |SYS_C0036631                  |UNIQUE   |              1|
PMCOMPLETION_ID

PMCOMPLETION_PARTS_USED       |SYS_C0036631                  |UNIQUE   |              2|
PARTS_ID

PMINFOPHRASES                 |SYS_C0036632                  |UNIQUE   |              1|
PMINFOPHRASES

PMPARTSREQUIRED               |SYS_C0036633                  |UNIQUE   |              1|
PARTS_ID

PMPARTSREQUIRED               |SYS_C0036633                  |UNIQUE   |              2|
PM_ID

PMSHIFT                       |SYS_C0036634                  |UNIQUE   |              1|
PMSHIFT

PM_ACTIONS                    |SYS_C0036635                  |UNIQUE   |              1|
PM_ACTION_ID

PM_STATUS                     |SYS_C0036636                  |UNIQUE   |              1|
PM_STATUS_ID

PROCESSING_STRING_863         |PROCESSING_STRING_863_PK      |UNIQUE   |              1|
SAMPLE_ID

PROCESSING_STRING_863         |PROCESSING_STRING_863_PK      |UNIQUE   |              2|
TEST_NUM

PROCESS_COIL                  |XPKPROCESS_COIL               |UNIQUE   |              1|
COIL_ABC_NUM

PROCESS_COIL                  |XPKPROCESS_COIL               |UNIQUE   |              2|
AB_JOB_NUM

PROCESS_COIL_STATUS           |PROCESS_COIL_STATUS           |UNIQUE   |              1|
PROCESS_COIL_STATUS_CODE

PROCESS_COIL_TRACK            |PROCESS_COIL_TRACK_PK1        |UNIQUE   |              1|
COIL_ABC_NUM

PROCESS_COIL_TRACK            |PROCESS_COIL_TRACK_PK1        |UNIQUE   |              2|
AB_JOB_NUM

PROCESS_COIL_TRACK            |PROCESS_COIL_TRACK_PK1        |UNIQUE   |              3|
PROCESS_COIL_TRACK_DATE

PROCESS_PARTIAL_SKID          |XPKPROCESS_PARTIAL_SKID       |UNIQUE   |              1|
AB_JOB_NUM

PROCESS_PARTIAL_SKID          |XPKPROCESS_PARTIAL_SKID       |UNIQUE   |              2|
SHEET_SKID_NUM

PRODUCTION_CONTROL_USERS      |PFK_PRODUCTION_CONTROL_USERS  |UNIQUE   |              1|
USER_ID

PRODUCTION_SHEET_ITEM         |XPKPRODUCTION_SHEET_ITEM      |UNIQUE   |              1|
PROD_ITEM_NUM

PRODUCT_TYPE                  |SYS_C0036768                  |UNIQUE   |              1|
PRODUCT_TYPE_ID

PROD_ITEM_STATUS              |IDX1_PROD_ITEM_STATUS         |NONUNIQUE|              1|
PROD_ITEM_STATUS_CODE

PROD_SHEET_ITEM_TRACK         |SYS_C0036763                  |UNIQUE   |              1|
PROD_ITEM_NUM

PROD_SHEET_ITEM_TRACK         |SYS_C0036763                  |UNIQUE   |              2|
LOG_DATE

PST_TEST_RESULT               |SYS_C0036641                  |UNIQUE   |              1|
COIL_ABC_NUM

PST_TEST_RESULT               |SYS_C0036641                  |UNIQUE   |              2|
POSITION

PST_TEST_RESULT               |SYS_C0036641                  |UNIQUE   |              3|
CREATED_DATE

PST_TEST_RESULT               |SYS_C0036641                  |UNIQUE   |              4|
SOURCE_ID

QA_ALBL_DEFECT_DISPOSITION    |PK_QA_ALBL_DEFECT_DISPOSITION |UNIQUE   |              1|
DISP_CODE

QA_CUSTOMER_QUALITY_SKID      |PK_QA_CUSTOMER_QUALITY_SKID   |UNIQUE   |              1|
CUSTOMER_ID

QA_CUSTOMER_QUALITY_SKID      |PK_QA_CUSTOMER_QUALITY_SKID   |UNIQUE   |              2|
AB_JOB_NUM

QA_CUSTOMER_QUALITY_SKID      |PK_QA_CUSTOMER_QUALITY_SKID   |UNIQUE   |              3|
COIL_ABC_NUM

QA_CUSTOMER_QUALITY_SKID      |PK_QA_CUSTOMER_QUALITY_SKID   |UNIQUE   |              4|
SHEET_SKID_NUM

QA_CUSTOMER_QUALITY_SKID      |PK_QA_CUSTOMER_QUALITY_SKID   |UNIQUE   |              5|
DEFECT_CODE

QA_CUST_DEFECT_DISPOSITION    |PK_QA_CUST_DEFECT_DISPOSITION |UNIQUE   |              1|
CUSTOMER_ID

QA_CUST_DEFECT_DISPOSITION    |PK_QA_CUST_DEFECT_DISPOSITION |UNIQUE   |              2|
DISP_CODE

QA_DEFECT                     |PK_QA_DEFECT                  |UNIQUE   |              1|
DEFECT_CODE

QA_EMAIL_GROUP                |PFK_QA_EMAIL_GROUP            |UNIQUE   |              1|
LOGIN_ID

QA_EMAIL_GROUP                |PFK_QA_EMAIL_GROUP            |UNIQUE   |              2|
QA_EMAIL_GROUP_ID

QA_EMAIL_GROUP_DETAIL         |PFK_QA_EMAIL_GROUP_DETAIL     |UNIQUE   |              1|
QA_EMAIL_GROUP_ID

QA_EMAIL_GROUP_DETAIL         |PFK_QA_EMAIL_GROUP_DETAIL     |UNIQUE   |              2|
QA_EMAIL_GROUP_DETAIL_ADDRESS

QR_REQUIRED_CUSTOMERS         |PFK_QR_REQUIRED_CUSTOMERS     |UNIQUE   |              1|
CUSTOMER_ID

QUALITY_COIL_EVAL_SCRAP       |PK_QUALITY_SCRAP_ITEM         |UNIQUE   |              1|
COIL_ABC_NUM

QUALITY_COIL_EVAL_SCRAP       |PK_QUALITY_SCRAP_ITEM         |UNIQUE   |              2|
AB_JOB_NUM

QUALITY_COIL_EVAL_SCRAP       |PK_QUALITY_SCRAP_ITEM         |UNIQUE   |              3|
SCRAP_ITEM_TYPE

QUALITY_COIL_EVAL_SCRAP       |PK_QUALITY_SCRAP_ITEM         |UNIQUE   |              4|
SCRAP_ITEM_OD

QUALITY_COIL_EVAL_SCRAP       |PK_QUALITY_SCRAP_ITEM         |UNIQUE   |              5|
SCRAP_ITEM_MILL

QUALITY_SCRAP_WORKSHEET       |PK_QUALITY_SCRAP_ITEM_LINE    |UNIQUE   |              1|
COIL_ABC_NUM

QUALITY_SCRAP_WORKSHEET       |PK_QUALITY_SCRAP_ITEM_LINE    |UNIQUE   |              2|
AB_JOB_NUM

QUALITY_SCRAP_WORKSHEET       |PK_QUALITY_SCRAP_ITEM_LINE    |UNIQUE   |              3|
SCRAP_ITEM_TYPE

QUALITY_SCRAP_WORKSHEET       |PK_QUALITY_SCRAP_ITEM_LINE    |UNIQUE   |              4|
SCRAP_ITEM_OD

QUALITY_SCRAP_WORKSHEET       |PK_QUALITY_SCRAP_ITEM_LINE    |UNIQUE   |              5|
SCRAP_ITEM_MILL

QUALITY_SCRAP_WORKSHEET       |PK_QUALITY_SCRAP_ITEM_LINE    |UNIQUE   |              6|
SCRAP_SKID_NUM

QUEST_COM_PRODUCTS            |QUEST_COM_PRDUCTS_U2          |UNIQUE   |              1|
PRODUCT_PREFIX

QUEST_COM_PRODUCTS            |QUEST_COM_PRODUCTS_PK         |UNIQUE   |              1|
PRODUCT_ID

QUEST_COM_PRODUCTS            |QUEST_COM_PRODUCT_U1          |UNIQUE   |              1|
PRODUCT_NAME

QUEST_COM_PRODUCTS_USED_BY    |QUEST_COM_PRODUCTS_USED_BY_PK |UNIQUE   |              1|
PRODUCT_ID

QUEST_COM_PRODUCTS_USED_BY    |QUEST_COM_PRODUCTS_USED_BY_PK |UNIQUE   |              2|
USED_BY_PRODUCT_ID

QUEST_COM_PRODUCT_PRIVS       |QUEST_COM_PRODUCT_PRIVS_PK    |UNIQUE   |              1|
PRODUCT_ID

QUEST_COM_PRODUCT_PRIVS       |QUEST_COM_PRODUCT_PRIVS_PK    |UNIQUE   |              2|
PRIVILEGE_ID

QUEST_COM_USERS               |QUEST_COM_USERS_PK            |UNIQUE   |              1|
USER_ID

QUEST_COM_USERS               |QUEST_COM_USERS_PK            |UNIQUE   |              2|
PRODUCT_ID

QUEST_COM_USER_PRIVILEGES     |QUEST_COM_USER_PRIV_PK        |UNIQUE   |              1|
PRODUCT_ID

QUEST_COM_USER_PRIVILEGES     |QUEST_COM_USER_PRIV_PK        |UNIQUE   |              2|
USER_ID

QUEST_COM_USER_PRIVILEGES     |QUEST_COM_USER_PRIV_PK        |UNIQUE   |              3|
PRIVILEGE_ID

RECEIVING_BOL                 |SYS_C0036651                  |UNIQUE   |              1|
RECEIVING_BOL_ID

RECEIVING_BOL_COIL            |SYS_C0036652                  |UNIQUE   |              1|
RECEIVING_BOL_ID

RECEIVING_BOL_COIL            |SYS_C0036652                  |UNIQUE   |              2|
COIL_ID

RECOVERY_JOB_COIL             |SYS_C0036766                  |UNIQUE   |              1|
COIL_ABC_NUM

RECOVERY_JOB_COIL             |SYS_C0036766                  |UNIQUE   |              2|
AB_JOB_NUM

RECOVERY_REPORT_CUSTOMER      |SYS_C0036769                  |UNIQUE   |              1|
CUSTOMER_ID

RECOVERY_REPORT_CUSTOMER      |SYS_C0036769                  |UNIQUE   |              2|
CUSTOMER_NAME

RECOVERY_REPORT_TEMPLATE      |SYS_C0036771                  |UNIQUE   |              1|
CUSTOMER_ID

RECOVERY_REPORT_TEMPLATE      |SYS_C0036771                  |UNIQUE   |              2|
CUSTOMER_NAME

RECOVERY_REPORT_TEMPLATE      |SYS_C0036771                  |UNIQUE   |              3|
RECOVERY_REPORT_TYPE_ID

RECOVERY_REPORT_TYPE          |SYS_C0036770                  |UNIQUE   |              1|
RECOVERY_REPORT_TYPE_ID

RECOVERY_SCRAP_WORKSHEET      |SYS_C0036767                  |UNIQUE   |              1|
COIL_ABC_NUM

RECOVERY_SCRAP_WORKSHEET      |SYS_C0036767                  |UNIQUE   |              2|
AB_JOB_NUM

RECOVERY_SCRAP_WORKSHEET      |SYS_C0036767                  |UNIQUE   |              3|
SCRAP_TYPE_ID

RECTANGLE                     |XPKRECTANGLE                  |UNIQUE   |              1|
ORDER_ITEM_NUM

RECTANGLE                     |XPKRECTANGLE                  |UNIQUE   |              2|
ORDER_ABC_NUM

REINFORCEMENT                 |PK_REINFORCEMENT              |UNIQUE   |              1|
ORDER_ITEM_NUM

REINFORCEMENT                 |PK_REINFORCEMENT              |UNIQUE   |              2|
ORDER_ABC_NUM

REJECT_COIL                   |XPKREJECT_COIL                |UNIQUE   |              1|
COIL_ABC_NUM

REJECT_COIL_PACKING_ITEM      |XPKREJ_COIL_PACKING_ITEM      |UNIQUE   |              1|
REJ_COIL_PACKING_ITEM

REJECT_COIL_PACKING_ITEM      |XPKREJ_COIL_PACKING_ITEM      |UNIQUE   |              2|
PACKING_LIST

RETURN_SCRAP_ITEM             |SYS_C0036657                  |UNIQUE   |              1|
RETURN_SCRAP_ITEM_NUM

RIGHT_TRAPEZOID               |XPKRIGHT_HAND_TRAPEZOID       |UNIQUE   |              1|
ORDER_ITEM_NUM

RIGHT_TRAPEZOID               |XPKRIGHT_HAND_TRAPEZOID       |UNIQUE   |              2|
ORDER_ABC_NUM

ROUTING                       |SYS_C0036851                  |UNIQUE   |              1|
ROUTING_SEQUENCE

ROUTING                       |SYS_C0036851                  |UNIQUE   |              2|
CUSTOMER_ID

ROUTING                       |SYS_C0036851                  |UNIQUE   |              3|
PART_NUM_ID

ROUTING                       |SYS_C0036851                  |UNIQUE   |              4|
LINE_NUM

ROUTING                       |SYS_C0036851                  |UNIQUE   |              5|
DIE_ID

ROUTING                       |SYS_C0036851                  |UNIQUE   |              6|
SHEET_TYPE

ROUTING                       |SYS_C0036851                  |UNIQUE   |              7|
SPM_STANDARD

ROUTING                       |SYS_C0036851                  |UNIQUE   |              8|
SPM_PLANNED

ROUTING                       |SYS_C0036851                  |UNIQUE   |              9|
NUMBER_OF_PEOPLE

ROUTING                       |SYS_C0036851                  |UNIQUE   |             10|
EDGE_TRIM_Y_N

ROUTING                       |SYS_C0036851                  |UNIQUE   |             11|
STACKER_Y_N

ROUTING                       |XPK_ROUTING                   |UNIQUE   |              1|
ROUTING_SEQUENCE

ROUTING                       |XPK_ROUTING                   |UNIQUE   |              2|
CUSTOMER_ID

ROUTING                       |XPK_ROUTING                   |UNIQUE   |              3|
PART_NUM_ID

ROUTING_SEQUENCE              |SYS_C0036659                  |UNIQUE   |              1|
ROUTING_SEQ

SAMPLE_REQUIREMENT_CODES      |XPK_SAMPLE_REQUIREMENT_CODES  |UNIQUE   |              1|
SAMPLE_REQUIREMENT_ID

SCAN_LOG                      |SYS_C0036660                  |UNIQUE   |              1|
SCAN_ID

SCHEDULE                      |SYS_C0036661                  |UNIQUE   |              1|
SCHEDULE_ID

